inci_id,offense,date_rept,street,date_occu,csstatus,dispostn,
2003003693,EMS ASSIST,2/17/03 0:00,HINTON JAMES NORTH UNC,2/17/03 0:00,2,,
2003003775,LARCENY OF ELECTRONIC EQUIPMENT,2/18/03 0:00,CRAIGE UNC,2/15/03 0:00,3,2,
2003003800,CALLS FOR SERVICE SUSPICIOUS C,2/18/03 0:00,HINTON JAMES UNC,2/18/03 0:00,2,,
2003003755,LARCENY OF VEHICLE PARTS,2/18/03 11:26,AMBULATORY CARE CENTER UNC,2/18/03 9:21,2,,
2003003770,CALLS FOR SERVICE,2/18/03 14:03,FRIDAY CENTER DR,2/18/03 14:03,2,,
2003003799,SUSPICIOUS CONDITIONS,2/19/03 0:00,MORRISON UNC,2/18/03 0:00,3,C,
2003003801,ROBBERY  / ARMED,2/19/03 0:00,NASH PARKING LOT (WATER TOWER LOT),2/19/03 0:00,3,2,
2003003884,LARCENY - MISDEMEANOR,2/19/03 0:00,SMITH DEAN E SAC UNC,2/18/03 0:00,4,,
2003003819,LARCENY FROM BUILDING G.S. 14-72/F,2/19/03 7:31,JACKSON HALL UNC,2/18/03 21:00,4,,
2003003941,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,2/20/03 0:00,EHRINGHAUS K-LOT PARKING LOT,2/20/02 0:00,2,,
2003003948,LARCENY -FELONY,2/20/03 0:00,HOUSE LIBRARY R B UNC,2/14/03 0:00,4,,
2003003988,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,2/21/03 0:00,E CAMERON AVE,2/21/03 0:00,3,C,
2003003992,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,2/21/03 0:00,KERR HALL BEARD HALL UNC,2/21/03 0:00,2,,
2003003995,CALLS FOR SERVICE EMS ASSIST,2/21/03 0:00,HINTON JAMES NORTH UNC,2/21/03 0:00,2,,
2003003998,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,2/21/03 0:00,TATE TURNER KURALT BLG UNC/,2/21/03 0:00,2,,
2003004026,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,2/21/03 0:00,HINTON JAMES UNC,2/20/03 0:00,2,,
2003004040,LARCENY FROM A VEHICLE,2/21/03 0:00,HINTON JAMES UNC,2/19/03 0:00,2,,
2003004043,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,2/21/03 0:00,HINTON JAMES UNC,2/20/03 0:00,2,,
2003004058,CALLS FOR SERVICE,2/22/03 0:00,STACY UNC,2/21/03 0:00,2,,
2003004097,LARCENY - FROM A BUILDING,2/22/03 0:00,SOUTH RD,2/22/03 0:00,2,,
2003004114,SUSPICIOUS CONDITIONS,2/22/03 23:28,MORRISON UNC,2/22/03 23:28,2,,
2003004145,LARCENY -  FROM A BUILDING,2/23/03 0:00,MANNING DR,2/21/03 0:00,2,,
2003004155,LARCENY - FROM A BUILDING,2/23/03 0:00,MANNING DR,2/23/03 0:00,2,,
2003004134,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,2/23/03 7:51,DEY UNC,2/22/03 23:59,2,,
2003004174,CALLS FOR SERVICE,2/24/03 0:00,CRAIGE UNC,2/24/03 0:00,2,,
2003004205,LARCENY - FROM A BUILDING,2/24/03 0:00,AMBULATORY CARE CENTER UNC,2/21/03 0:00,2,,
2003004271,HARASSING PHONE CALLS,2/24/03 0:00,EHRINGHAUS SOUTH UNC,2/17/03 0:00,2,,
2003004349,LARCENY - FROM A BUILDING,2/24/03 0:00,FETZER GYM ROBERT A UNC,2/24/03 0:00,4,,
2003004200,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,2/24/03 9:06,MCGAVRANGREENBERG HAL UNC,2/20/03 17:00,2,,
2003004209,CALLS FOR SERVICE,2/24/03 10:27,MITCHELL UNC,2/24/03 0:00,2,,
2003004253,CALLS FOR SERVICE,2/24/03 15:53,FPG CHILD DEVELOPMENT CENTER,2/24/03 15:45,2,,
2003004325,LARCENY - FROM BUILDING,2/25/03 0:00,MACNIDER UNC,1/30/03 0:00,4,,
2003004332,CALLS FOR SERVICE,2/25/03 0:00,KENAN FIELD HOUSE UNC,2/25/03 0:00,2,,
2003004366,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,2/25/03 0:00,HA I CARDINAL PARKING UNC,2/20/03 0:00,2,,
2003004298,CALLS FOR SERVICE,2/25/03 9:38,POLK PLACE,2/25/03 9:30,2,,
2003004350,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,2/25/03 19:39,MORRISON UNC,2/25/03 19:39,2,,
2003004380,VANDALISM - DAMAGE TO REAL PROPERTY,2/26/03 0:00,COBB DR,2/26/03 0:00,2,,
2003004446,LARCENY - BREAKING AND ENTERING,2/26/03 16:50,WOOLLEN GYM UNC,2/26/03 9:15,2,,
2003004478,ROBBERY  - COMMON LAW ROBBERY,2/27/03 0:00,HINTON JAMES UNC,2/27/03 0:00,4,,
2003004517,LARCENY -  FROM A BULDING,2/27/03 0:00,BRAUER UNC,2/26/03 0:00,4,,
2003004519,CALLS FOR SERVICE,2/27/03 0:00,MORRISON DORM,2/27/03 0:00,2,,
2003004508,LARCENY/MISDEMEANOR,2/27/03 10:38,W FRANKLIN ST,2/27/03 10:38,3,C,
2003004535,LARCENY - FROM A BUILDING,2/27/03 16:03,WHITEHEAD UNC,2/25/03 17:00,4,,
2003004562,LARCENY - FROM A BUILDING,2/27/03 21:34,CARMICHAEL RES HALL UNC,2/27/03 17:00,3,U,
2003004573,DWI-ALCOHOL,2/28/03 0:00,SOUTH RD,2/28/03 0:00,3,2,
2003004604,CALLS FOR SERVICE,2/28/03 0:00,JACKSON CIR,2/26/03 0:00,2,,
2003004606,SUSPICIOUS CONDITIONS,2/28/03 0:00,BIOINFORMATICS BUILDIN UNC,2/28/03 0:00,2,,
2003004646,LARCENY - FROM A BUILDING,2/28/03 0:00,STUDENT RECREATION CENTER UNC,2/28/03 0:00,2,,
2003004666,EMS ASSIST,3/1/03 0:00,CARMICHAEL RES HALL UNC,3/1/03 0:00,2,,
2003004678,COMMUNICATING THREATS,3/1/03 0:00,EHRINGHAUS UNC,3/1/03 0:00,3,C,
2003004695,EMS ASSIST,3/1/03 0:00,MANGUM UNC,3/1/03 0:00,2,,
2003004697,CALLS FOR SERVICE-JUVENILE SKATEBOARDERS,3/1/03 0:00,PITT AREA,3/1/03 0:00,2,,
2003004706,LARCENY FROM A VEHICLE,3/1/03 0:00,AIRPORT RD,2/28/03 0:00,2,,
2003004788,LARCENY - BREAK COIN MACHINE,3/2/03 0:00,GRAHAM STUDENT UNION UNC,3/2/03 0:00,4,,
2003004743,UNDERAGE POSSESSION,3/2/03 2:35,BEARD HALL UNC,3/2/03 2:35,3,C,
2003004830,(NON-CRIMINAL) DAMAGE TO PROPERTY,3/3/03 0:00,VENABLE PARKING LOT,3/3/03 0:00,2,,
2003004840,LARCENY FROM A VEHICLE,3/3/03 14:07,SOUTH UNC,2/28/03 16:49,2,,
2003004916,FRAUD-CREDIT CARD,3/4/03 0:00,HINTON JAMES UNC,3/3/03 0:00,4,,
2003004947,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,3/4/03 0:00,CRAIGE PARKING DECK UNC,3/4/03 0:00,2,,
2003004958,LARCENY - MISDEMEANOR,3/4/03 0:00,EHRINGHAUS UNC,2/27/03 0:00,2,,
2003004873,CALLS FOR SERVICE,3/4/03 2:39,PITTSBORO ST/MCCAULEY ST,3/4/03 2:39,2,,
2003004993,SUSPICIOUS CONDITION,3/5/03 0:00,AYCOCK FAMILY MEDICINE UNC,3/4/03 0:00,2,,
2003004996,LARCENY - FROM A BUILDING,3/5/03 0:00,AYCOCK FAMILY MEDICINE UNC,1/3/03 0:00,2,,
2003005014,SUSPICIOUS CONDITION,3/5/03 0:00,PHILLIPS UNC,3/5/03 0:00,2,,
2003005030,CALLS FOR SERVICE,3/5/03 0:00,WOOLLEN GYM UNC,3/5/03 0:00,2,,
2003005043,EMS ASSIST,3/5/03 0:00,PITTSBORO ST,3/5/03 0:00,2,,
2003005051,MALT BEVERAGE -POSS BYMINOR,3/5/03 0:00,CARMICHAEL AUDITORIUM UNC,3/5/03 0:00,3,C,
2003005021,VANDALISM TO PROPERTY,3/5/03 14:11,AIRPORT RD 725 (KRON) UNC,3/4/03 6:15,2,,
2003005017,OBTAIN PROPERTY - GWC/ BY FALS,3/5/03 16:12,PUBLIC SAFETY BUILDING UNC,1/22/03 0:00,3,2,
2003005078,CALLS FOR SERVICE,3/6/03 0:00,MCCOLL BUSINESS SCHOOL UNC,3/6/03 0:00,2,,
2003005089,LARCENY FROM A VEHICLE,3/6/03 0:00,S-11 PARKING LOT,3/6/03 0:00,3,C,
2003005102,FRAUD-CREDIT CARD,3/6/03 0:00,DANIELSSTUDENT STORES UNC,3/5/03 0:00,4,,
2003005125,CALLS FOR SERVICE,3/6/03 0:00,WOOLLEN GYM UNC,3/6/03 0:00,2,,
2003005118,LARCENY FROM A VEHICLE,3/6/03 16:55,S - 11 LOT,3/5/03 16:55,3,C,
2003005132,LOST PROPERTY,3/6/03 20:50,UNC CAMPUS,2/27/03 19:00,2,,
2003005155,TRESPASSING WARNING,3/7/03 0:00,ALUMNI UNC,3/7/03 0:00,2,,
2003005208,CALLS FOR SERVICE,3/7/03 14:57,HORNEY GILES F BLDG UNC,3/7/03 14:45,2,,
2003005337,IMPEEDING TRAFFIC FOR SOLICITATION,3/9/03 0:00,MANNING DR,3/9/03 0:00,2,,
2003005341,IMPEDING TRAFFIC FOR SOLICITATION,3/9/03 0:00,MANNING DR,3/9/03 0:00,2,,
2003005342,TRESPASS WARNING,3/9/03 0:00,MANNING DR,3/9/03 0:00,2,,
2003005343,TRESPASS WARNING,3/9/03 0:00,MANNING DR,3/9/03 0:00,2,,
2003005332,TRESPASSING - SECOND DEGREE,3/9/03 14:17,STADIUM DR/RIDGE RD,3/9/03 14:17,2,,
2003005335,TRESPASSING - SECOND DEGREE,3/9/03 14:43,SOUTH RD/COUNTRY CLUB RD,3/9/03 14:43,2,,
2003005369,VANDALISM,3/10/03 0:00,JOINT CHILD CARE CENTE UNC,3/7/03 0:00,2,,
2003005374,FRAUD-CREDIT CARD,3/10/03 0:00,EHRINGHAUS UNC,6/24/02 0:00,3,2,
2003005380,LARCENY FROM A VEHICLE,3/10/03 0:00,BUSINESS SCHOOL PARKIN UNC,3/9/03 15:30,2,,
2003005464,LARCENY FROM A VEHICLE,3/11/03 0:00,CRAIGE PARKING DECK UNC,3/10/03 0:00,2,,
2003005481,LARCENY - FROM A BUILDING,3/11/03 0:00,MLCLR BIO RES LABGLAX UNC,2/28/02 0:00,4,,
2003005531,SUSPICIOUS CONDITIONS,3/11/03 0:00,AIRPORT RD,3/11/03 0:00,2,,
2003005669,EMS ASSIST,3/13/03 0:00,HOUSE LIBRARY R B UNC,3/13/03 0:00,2,,
2003005670,INVOLUNTARY COMMITMENT,3/13/03 0:00,AMBULATORY CARE CENTER UNC,3/13/03 0:00,2,,
2003005695,DAMAGE TO PROPERTY,3/13/03 0:00,BENNETT UNC,3/10/03 0:00,2,,
2003005859,CALLS FOR SERVICE,3/17/03 0:00,WILSON LIBRARY UNC,3/17/03 0:00,2,,
2003005890,VANDALISM - INJURIES OR TAMPERS WITH VEHICLE,3/17/03 0:00,HINTON JAMES UNC,3/16/03 0:00,2,,
2003005954,CALLS FOR SERVICE,3/18/03 0:00,DEY UNC,3/18/03 0:00,2,,
2003005988,EMS ASSIST,3/18/03 0:00,KNAPP UNC,3/18/03 0:00,2,,
2003005997,VANDALISM - DAMAGING COIN OR CURRENCY-OPERATED MACHINE,3/18/03 0:00,VENDING AREA 1ST FLOOR,3/18/03 0:00,2,,
2003006060,SUSPICIOUS ODOR,3/19/03 0:00,AVERY UNC,3/19/03 0:00,2,,
2003006062, CALLS FOR SERVICE,3/19/03 0:00,THURSTONBOWLES CENTER UNC,3/19/03 0:00,2,,
2003006085,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,3/19/03 0:00,FRIDAY CENTER DR,3/18/03 0:00,2,,
2003006090,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,3/19/03 0:00,BOSHAMER PARKING LOT,3/19/03 0:00,2,,
2003006140,LARCENY - BREAKING AND ENTERING,3/20/03 0:00,DAVIE UNC,3/19/03 0:00,2,,
2003006163,LARCENY FROM A VEHICLE,3/20/03 0:00,MANNING LOT UPPER TIER,3/20/03 0:00,4,,
2003006173,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,3/21/03 0:00,CRAIGE PARKING DECK UNC,3/20/03 0:00,2,,
2003006174,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,3/21/03 0:00,BELL TOWER / PVA,3/21/03 0:00,2,,
2003006194,LARCENY FROM A VEHICLE,3/21/03 0:00,HA I CARDINAL PARKING UNC,3/18/03 0:00,2,,
2003006222,LARCENY FROM A VEHICLE,3/21/03 0:00,STADIUM DR,3/21/03 0:00,2,,
2003006224,LARCENY FROM A VEHICLE,3/21/03 0:00,S-6 PARKING LOT,3/21/03 0:00,2,,
2003006232,LARCENY FROM A VEHICLE,3/21/03 0:00,FRIDAY CENTER UNC,3/21/03 0:00,4,,
2003006175,LARCENY - FROM A BUILDING,3/21/03 8:25,PHILLIPS UNC,3/21/03 1:00,2,,
2003006183,SUSPICIOUS CONDITIONS,3/21/03 8:56,MCCOLL BUSINESS SCHOOL UNC,3/20/03 11:02,2,,
2003006282,CALLS FOR SERVICE,3/22/03 0:00,SOUTH RD,3/22/03 0:00,2,,
2003006225,LARCENY FROM A VEHICLE,3/22/03 6:54,FRIDAY CENTER UNC,3/21/03 17:00,4,,
2003006365,LARCENY - FROM A BUILDING,3/23/03 0:00,HINTON JAMES UNC,2/18/03 0:00,2,,
2003006358,CALLS FOR SERVICE/ CONFISCATED SKATEBOARD,3/23/03 20:55,MOREHEAD PLANETARIUM UNC,3/23/03 0:00,2,,
2003006389,VANDALISM DEFACING PUBLIC PROPERTY,3/24/03 0:00,RAINBOW SOCCER FIELD,3/22/03 0:00,2,,
2003006410,LARCENY FROM A VEHICLE,3/24/03 0:00,PARKING LOT BETWEEN FETZER AND WOOLENM,3/19/03 0:00,2,,
2003006418,LARCENY - MISDEMEANOR,3/24/03 0:00,EHRINGHAUS UNC,1/28/03 0:00,2,,
2003006428,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,3/24/03 12:53,HOUSE LIBRARY R B UNC,3/12/03 0:00,2,,
2003006449,LARCENY - FROM A BUILDING,3/25/03 0:00,DANIELSSTUDENT STORES UNC,3/24/03 0:00,3,C,
2003006474,CALLS FOR SERVICE HARASSMENT,3/25/03 0:00,BERRYHILL UNC,3/24/03 0:00,2,,
2003006475,LARCENY FROM A VEHICLE,3/25/03 0:00,UPPER LEVEL MANNING PARKING LOT,3/20/03 0:00,4,,
2003006509,LARCENY FROM A VEHICLE,3/25/03 0:00,PARKING AREA BEHIND CAROLINA CLUB,3/20/03 0:00,2,,
2003006519,MV THEFT -ATTEMPTED,3/25/03 0:00,HINTON JAMES UNC,3/21/03 0:00,4,,
2003006524,LARCENY - FROM A BUILDING,3/25/03 0:00,STUDENT RECREATION CENTER UNC,3/25/03 0:00,2,,
2003006478,MV THEFT - AUTOMOBILE,3/25/03 7:54,HINTON JAMES UNC,3/24/03 22:00,4,,
2003006503,CALL FOR SERVICE,3/25/03 11:15,,3/25/03 11:15,3,U,
2003006549,LARCENY FROM A VEHICLE,3/26/03 0:00,S-11 PARKING LOT,3/19/03 0:00,2,,
2003006576,CALLS FOR SERVICE,3/26/03 0:00,HA II DOGWOOD PARKING UNC,3/26/03 0:00,2,,
2003006588,CALLS FOR SERVICE,3/26/03 0:00,WILSON LIBRARY UNC,3/26/03 0:00,2,,
2003006589,CALLS FOR SERVICE,3/26/03 0:00,CARRINGTON HALL UNC,3/26/03 0:00,2,,
2003006595,CALLS FOR SERVICE,3/26/03 0:00,MANNING DR,3/26/03 0:00,2,,
2003006602,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,3/26/03 0:00,EHRINGHAUS UNC,3/26/03 0:00,2,,
2003006614,FAILURE TO APPEAR,3/26/03 0:00,UNC CAMPUS,3/11/03 0:00,3,C,
2003006573,CALLS FOR SERVICE,3/26/03 10:25,GREENLAW UNC,3/26/03 10:00,2,,
2003006590,MOTOR VEHICLE RECOVERED,3/26/03 13:05,HINTON JAMES UNC,3/25/03 0:00,4,,
2003006584,ASSAULT SIMPLE - ALL OTHER,3/26/03 16:19,DENTAL SCHOOL,3/26/03 12:00,3,2,
2003006600,VANDALISM - DAMAGE TO REAL PROPERTY,3/26/03 17:12,MCIVER UNC,3/25/03 0:00,2,,
2003006617,LARCENY OF A BIKE,3/26/03 21:41,BURNETTWOMACK UNC,3/26/03 18:00,2,,
2003006695,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,3/27/03 0:00,EHRINGHAUS UNC,3/27/03 0:00,2,,
2003006728,RAPE-2ND DEGREE,3/28/03 0:00,SOUTH CAMPUS,3/28/03 0:00,3,2,
2003006745,LARCENY - MISDEMEANOR,3/28/03 0:00,JONES MARY ELLEN (FLO UNC,3/25/03 0:00,2,,
2003006763,SUSPICIOUS CONDITION,3/28/03 0:00,DAVIS WALTER R LIBRARY UNC,2/10/03 0:00,4,,
2003006721,DWI,3/28/03 3:56,E CAMERON AVE/RALEIGH ST,3/28/03 1:03,3,C,
2003006746,CALLS FOR SERVICE-EMS ASSIST,3/28/03 10:39,COBB UNC,3/28/03 0:00,2,,
2003006840,CALLS FOR SERVICE/ EMS ASSIST,3/29/03 0:00,POLK PLACE,3/29/03 0:00,2,,
2003006867,LARCENY FROM A BUILDING,3/29/03 20:26,DAVIS WALTER R LIBRARY UNC,3/29/03 16:30,2,,
2003006891,POSSESS DRUG PARAPHERNALIA,3/30/03 0:00,PORTHOLE ALY,3/30/03 0:00,3,2,
2003006906,VANDALISM - DAMAGE TO PROPERTY,3/30/03 0:00,S-1 PVA,3/29/03 0:00,2,,
2003006921,INJURY TO REAL PROPERTY,3/30/03 0:00,CRAIGE PARKING DECK UNC,3/30/03 0:00,2,,
2003006885,UNDERAGE POSSESSION,3/30/03 0:34,MCCAULEY LOT,3/30/03 0:34,3,C,
2003006886,UNDERAGE POSSESSION,3/30/03 1:24,MCCAULEY LOT,3/30/03 1:24,3,C,
2003006892,LARCENY FROM A VEHICLE,3/30/03 4:17,STADIUM DR,3/29/03 18:30,4,,
2003006928,VANDALISM - DAMAGING COIN OR CURRENCY-OPERATED MACHINE,3/30/03 22:59,STACY UNC,3/30/03 22:55,2,,
2003006965,CALLS FOR SERVICE,3/31/03 0:00,AMBULATORY CARE CENTER UNC,3/31/03 0:00,2,,
2003006976,LARCENY FROM A VEHICLE,3/31/03 13:28,E. FRANKLIN  PARK AND RIDE,3/31/03 9:00,4,,
2003006979,LARCENY FROM A VEHICLE,3/31/03 13:28,E. FRANKLIN ST PARK AND RIDE,3/31/03 11:15,4,,
2003007040,LARCENY - FROM A BUILDING,4/1/03 0:00,CARROLL UNC,3/31/03 0:00,2,,
2003007088,CALLS FOR SERVICE,4/1/03 0:00,CARROLL UNC,4/1/03 0:00,2,,
2003007091,CALLS FOR SERVICE,4/1/03 0:00,PHILLIPS UNC,4/1/03 0:00,2,,
2003007105,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,4/1/03 0:00,BOSHAMER PVA,4/1/03 0:00,2,,
2003007089,LARCENY - FROM A BUILDING,4/1/03 16:22,LENOIR UNC,4/1/03 13:30,4,,
2003007134,B & E ATTEMPTED,4/2/03 0:00,HILL ALUMNI CENTER UNC,4/1/03 0:00,2,,
2003007148,SUSPICIOUS CONDITION,4/2/03 0:00,HOUSE LIBRARY R B UNC,4/2/03 0:00,2,,
2003007183,CALLS FOR SERVICE,4/2/03 0:00,N MEDICAL DR,4/2/03 0:00,2,,
2003007194,DRUG VIOLATION,4/2/03 0:00,CRAIGE UNC,4/2/03 0:00,3,2,
2003007139,CALLS FOR SERVICE-EMS ASSIST,4/2/03 10:50,BERRYHILL UNC,4/2/03 10:05,2,,
2003007158,LARCENY FROM A VEHICLE,4/2/03 14:36,S-1  PARKING LOT,3/23/03 1:33,2,,
2003007161,FRAUD,4/2/03 14:48,FRANKLN ANNEX 440 W UNC,3/25/03 8:00,4,,
2003007235,LARCENY - FROM A BUILDING,4/3/03 0:00,DAVIS WALTER R LIBRARY UNC,3/24/03 0:00,4,,
2003007237,LARCENY - FROM A BUILDING,4/3/03 0:00,KENAN STADIUM UNC,3/31/03 0:00,2,,
2003007240,HARASSING PHONE CALLS,4/3/03 0:00,RUFFIN UNC,1/7/03 0:00,2,,
2003007254,POLICE ASSISTANCE,4/3/03 0:00,JONES MARY ELLEN (FLO UNC,4/3/03 0:00,2,,
2003007287,DAMAGE TO PROPERTY,4/3/03 0:00,MEADOWMONT (DUBOSE) UNC,4/3/03 0:00,2,,
2003007292,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,4/3/03 0:00,HINTON JAMES UNC,4/1/03 0:00,2,,
2003007295,ROBBERY  - COMMON LAW ROBBERY,4/3/03 0:00,ATM DRIVE,4/3/03 0:00,3,2,
2003007239,CALLS FOR SERVICE/DOG BITE,4/3/03 11:31,GREENLAW UNC/,4/3/03 11:28,2,,
2003007252,LARCENY FROM A VEHICLE,4/3/03 13:35,FRIDAY CENTER UNC,4/3/03 7:00,4,,
2003007338,WEAP-SCHOOL PROPERTY,4/4/03 0:00,CRAIGE UNC,4/4/03 0:00,3,C,
2003007314,VANDALISM - DAMAGE TO REAL PROPERTY,4/4/03 3:03,PUBLIC SAFETY BUILDING UNC,4/4/03 3:03,2,,
2003007405,LARCENY - FROM A BUILDING,4/4/03 21:45,DAVIS WALTER R LIBRARY UNC,4/4/03 18:00,2,,
2003007409,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,4/5/03 0:00,S-11 UNC PARKING LOT,3/4/03 0:00,2,,
2003007432,INJURY TO REAL PROPERTY,4/5/03 0:00,CRAIGE PARKING DECK UNC,4/5/03 0:00,2,,
2003007439,LARCENY FROM A VEHICLE,4/5/03 0:00,CRAIGE PARKING DECK UNC,4/4/03 0:00,2,,
2003007457,CALLS FOR SERVICE MEDICAL ASSI,4/6/03 0:00,HINTON JAMES UNC,4/6/03 0:00,2,,
2003007466, DAMAGE TO REAL PROPERTY,4/6/03 0:00,CRAIGE PARKING DECK UNC,4/6/03 0:00,2,,
2003007492,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,4/6/03 0:00,CRAIGE PARKING DECK UNC,4/6/03 0:00,2,,
2003007468,LARCENY - FROM A BUILDING,4/6/03 9:17,CARMICHAEL AUDITORIUM UNC,4/6/03 0:01,2,,
2003007482,LARCENY FROM A VEHICLE,4/6/03 14:28,STADIUM DR,4/6/03 2:00,4,,
2003007521,LARCENY - FROM A BUILDING,4/7/03 0:00,BRAUER UNC,4/3/03 0:00,3,U,
2003007543,SUSPICIOUS CONDITIONS,4/7/03 0:00,UNC-CH CAMPUS,4/5/03 0:00,2,,
2003007548,SUSPICIOUS CONDITIONS,4/7/03 0:00,HOUSE LIBRARY R B UNC,4/7/03 0:00,2,,
2003007549,LARCENY/MISDEMEANOR,4/7/03 0:00,LENOIR UNC,3/3/03 0:00,4,,
2003007573,CALLS FOR SERVICE/MEDICAL ASSI,4/7/03 0:00,STUDENT RECREATION CENTER UNC,4/7/03 0:00,2,,
2003007608,LARCENY FROM A VEHICLE,4/8/03 0:00,HA I CARDINAL PARKING UNC,4/7/03 0:00,2,,
2003007636,LARCENY - FROM A BUILDING,4/8/03 0:00,DAVIS WALTER R LIBRARY UNC,4/7/03 0:00,4,,
2003007645,EMS ASSIST,4/8/03 0:00,MOREHEAD PLANETARIUM UNC,4/8/03 0:00,2,,
2003007648,CALLS FOR SERVICE,4/8/03 0:00,EHRINGHAUS UNC,3/30/03 0:00,2,,
2003007699,LARCENY - FROM A BUILDING,4/8/03 0:00,MACNIDER UNC,12/23/02 0:00,4,,
2003007702,LARCENY - FROM A BUILDING,4/9/03 0:00,BEARD HALL UNC,3/7/03 12:00,4,,
2003007706,LARCENY - FROM A BUILDING,4/9/03 0:00,DAVIS WALTER R LIBRARY UNC,3/27/03 0:00,4,,
2003007716,LARCENY - FROM A BUILDING,4/9/03 0:00,YMCA UNC,4/9/03 0:00,2,,
2003007789,TREE FALLING ON VEHICLE,4/10/03 0:00,(PVA) HWY 54 PARKING LOT,4/10/03 0:00,2,,
2003007869,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,4/10/03 8:08,EMERSON DR,4/9/03 8:00,2,,
2003007857,CALLS FOR SERVICE,4/11/03 0:00,COBB UNC,4/11/03 0:00,2,,
2003007890,LARCENY - FROM A BUILDING,4/11/03 0:00,WILSON LIBRARY UNC,4/11/03 0:00,2,,
2003007940,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,4/12/03 0:00,CRAIGE PARKING DECK UNC,4/12/03 0:00,2,,
2003007947,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,4/12/03 0:00,GRAVELY DR,4/12/03 0:00,2,,
2003007970,CALLS FOR SERVICE,4/12/03 0:00,STADIUM DR,4/12/03 0:00,2,,
2003007992,CALLS FOR SERVICE,4/12/03 0:00,SWAIN PARKING LOT,4/12/03 0:00,2,,
2003007989,CALLS FOR SERVICE EMS ASSIST,4/12/03 19:56,NASH LOT PARKING LOT,4/12/03 19:50,2,,
2003008105,POSS. NARCOTICS,4/14/03 0:00,MORRISON UNC,4/14/03 0:00,3,2,
2003008119,TRESPASSING - SECOND DEGREE,4/14/03 0:00,FETZER GYM ROBERT A UNC,4/14/03 0:00,2,,
2003008131,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,4/14/03 0:00,RIDGE RD,4/14/03 0:00,2,,
2003008074,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,4/14/03 8:38,BELLTOWER LOT,4/11/03 7:00,2,,
2003008080,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,4/14/03 9:58,BOSHAMER LOT,4/10/03 15:00,2,,
2003008101,LARCENY - FROM A BUILDING,4/14/03 13:10,MORRISON UNC,4/13/03 0:00,2,,
2003008106,CALLS FOR SERVICE,4/14/03 14:14,MANNING DR/HOSPITAL DR,4/14/03 0:00,2,,
2003008141,CALLS FOR SERVICE,4/15/03 0:00,HINTON JAMES UNC,4/15/03 0:00,2,,
2003008161,LARCENY - FROM A BUILDING,4/15/03 0:00,COGENERATION FACILITY UNC,4/13/03 0:00,2,,
2003008169,LARCENY - FROM A BUILDING,4/15/03 0:00,DAVIS WALTER R LIBRARY UNC,4/15/03 0:00,4,,
2003008202,LARCENY - FROM A BUILDING,4/15/03 13:53,CARRINGTON HALL UNC,8/1/02 0:00,4,,
2003008215,LARCENY FROM A VEHICLE,4/15/03 15:28,T PERMIT LOT/TENNIS COURT LOT C. CLUB DR,4/15/03 9:30,2,,
2003008351,VANDALISM - INJURIES OR TAMPERS WITH VEHICLE,4/16/03 0:00,BELL TOWER PVA,4/15/03 0:00,2,,
2003008278,LARCENY/MISDEMEANOR,4/16/03 9:55,ROSENAU UNC,4/15/03 18:00,4,,
2003008323,DISTURBANCE,4/16/03 18:09,AMBULATORY CARE CENTER UNC,4/16/03 0:00,2,,
2003008393,EMBEZZLEMENT - ALL OTHER,4/17/03 0:00,HOUSING SUPPORT UNC,4/17/03 0:00,3,2,
2003008415,CALLS FOR SERVICE,4/17/03 0:00,HWY 54 PARKING LOT,4/17/03 0:00,2,,
